task,mechanism,policy,method_group,training_seeds,mean_exact_return,std_exact_return,mean_exact_regret,maximum_unsupported_mass,best_fixed_extreme_exact_return,mean_return_minus_best_fixed_extreme,display_policy
aki_rrt,heterogeneous_response,discrete_bcq,model_free,5,0.23926971209898057,0.006919442612338047,0.03165583273151924,0.0,0.2544771820614332,-0.015207469962452647,Discrete BCQ
aki_rrt,heterogeneous_response,discrete_cql,model_free,5,0.23926971209898057,0.006919442612338047,0.03165583273151924,0.0,0.2544771820614332,-0.015207469962452647,Discrete CQL
aki_rrt,heterogeneous_response,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,categorical RSSM + H1 exhaustive (support + uncertainty)
aki_rrt,heterogeneous_response,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,categorical RSSM + H1 exhaustive (support)
aki_rrt,heterogeneous_response,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,categorical RSSM + H4 CEM (support + uncertainty)
aki_rrt,heterogeneous_response,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2553535048756045,0.017740167921595402,0.01557203995489538,0.0,0.2544771820614332,0.0008763228141712709,categorical RSSM + H4 CEM (support)
aki_rrt,heterogeneous_response,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,categorical RSSM + H8 CEM (support + uncertainty)
aki_rrt,heterogeneous_response,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,5,0.25537458113767747,0.0177624080008047,0.015550963692822401,0.0,0.2544771820614332,0.0008973990762442541,categorical RSSM + H8 CEM (support)
aki_rrt,heterogeneous_response,empirical_behavior,control,5,0.2636331913095207,0.0,0.0072923535209792004,0.0,0.2544771820614332,0.00915600924808746,Empirical behavior
aki_rrt,heterogeneous_response,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,Gaussian ensemble + H1 exhaustive (support + uncertainty)
aki_rrt,heterogeneous_response,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,Gaussian ensemble + H1 exhaustive (support)
aki_rrt,heterogeneous_response,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,Gaussian ensemble + H4 CEM (support + uncertainty)
aki_rrt,heterogeneous_response,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2553535048756045,0.017740167921595402,0.01557203995489538,0.0,0.2544771820614332,0.0008763228141712709,Gaussian ensemble + H4 CEM (support)
aki_rrt,heterogeneous_response,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,Gaussian ensemble + H8 CEM (support + uncertainty)
aki_rrt,heterogeneous_response,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,5,0.25537458113767747,0.0177624080008047,0.015550963692822401,0.0,0.2544771820614332,0.0008973990762442541,Gaussian ensemble + H8 CEM (support)
aki_rrt,heterogeneous_response,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,GRU-D + H1 exhaustive (support + uncertainty)
aki_rrt,heterogeneous_response,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,GRU-D + H1 exhaustive (support)
aki_rrt,heterogeneous_response,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,GRU-D + H4 CEM (support + uncertainty)
aki_rrt,heterogeneous_response,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,5,0.2553535048756045,0.017740167921595402,0.01557203995489538,0.0,0.2544771820614332,0.0008763228141712709,GRU-D + H4 CEM (support)
aki_rrt,heterogeneous_response,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,5,0.25536078148585417,0.01774783534675177,0.01556476334464566,0.0,0.2544771820614332,0.0008835994244209555,GRU-D + H8 CEM (support + uncertainty)
aki_rrt,heterogeneous_response,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,5,0.25537458113767747,0.0177624080008047,0.015550963692822401,0.0,0.2544771820614332,0.0008973990762442541,GRU-D + H8 CEM (support)
aki_rrt,heterogeneous_response,maximum_supported_action,control,5,0.2544771820614332,0.0,0.0164483627690666,0.0,0.2544771820614332,0.0,Maximum supported
aki_rrt,heterogeneous_response,minimum_supported_action,control,5,0.2423641809084999,0.0,0.0285613639219999,0.0,0.2544771820614332,-0.012113001152933317,Minimum supported
aki_rrt,heterogeneous_response,random_supported,control,5,0.24781593069216662,0.0,0.0231096141383333,0.0,0.2544771820614332,-0.0066612513692665964,Supported random
aki_rrt,heterogeneous_response,severity_rule,control,5,0.2703329371982697,0.0,0.0005926076322302,0.0,0.2544771820614332,0.015855755136836458,Severity rule
aki_rrt,heterogeneous_response,soft_spibb,model_free,5,0.24236764189089732,0.0036798879492170506,0.02855790293960256,0.0,0.2544771820614332,-0.012109540170535893,Soft-SPIBB adapter
aki_rrt,heterogeneous_response,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,5,0.2554005006515724,0.017789891831902386,0.0155250441789275,0.0,0.2544771820614332,0.0009233185901391661,Transformer + H1 exhaustive (support + uncertainty)
