task,tier,regime,estimator,denominator,clipping,support_contract,horizon,coverage_rate,spearman_rank_recovery,pairwise_order_recovery,behavior_relative_sign_recovery,false_improvement_rate,median_ess,maximum_weight_concentration,maximum_unsupported_action_mass,maximum_paired_true_return_se,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_gate,ess_gate,support_gate,precision_gate,finite_gate,approved_exact_tuple
aki_rrt,tier1_exact_finite,moderate,FQE,exact_behavior,none,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,673.9160192493683,0.0036126989810233,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,exact_behavior,none,masked,2,0.0,0.9154929577464789,0.9154929577464789,0.7692307692307693,0.0,429.5389406268435,0.0040480875012207,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,exact_behavior,none,masked,3,0.3076923076923077,0.9985945179280502,1.0,1.0,0.0,340.6322322551699,0.0060547877454432,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,exact_behavior,none,unrestricted_stress,1,1.0,,,,,673.9160192493683,0.0016924838289271,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,exact_behavior,none,unrestricted_stress,2,0.0,,,,,417.4560862690112,0.0030873713615784,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,exact_behavior,none,unrestricted_stress,3,0.0,,,,,253.6946471647696,0.0057042738033414,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,20.0,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,676.8904809061006,0.003239211813121,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,20.0,masked,2,0.0,0.9154929577464789,0.9154929577464789,0.7692307692307693,0.0,436.3163761043455,0.0036422890492408,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,20.0,masked,3,0.3076923076923077,0.9985945179280502,1.0,1.0,0.0,312.5572857562407,0.0057394781170509,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,20.0,unrestricted_stress,1,1.0,,,,,676.8904809061006,0.0016087735434575,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,20.0,unrestricted_stress,2,0.0,,,,,424.76887721570125,0.0027895431743461,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,20.0,unrestricted_stress,3,0.0,,,,,263.7702139170232,0.0048934797399871,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,none,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,676.8904809061006,0.003239211813121,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,none,masked,2,0.0,0.9154929577464789,0.9154929577464789,0.7692307692307693,0.0,436.3163761043455,0.0036422890492408,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,none,masked,3,0.3076923076923077,0.9985945179280502,1.0,1.0,0.0,312.5572857562407,0.0057394781170509,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,none,unrestricted_stress,1,1.0,,,,,676.8904809061006,0.0016087735434575,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,none,unrestricted_stress,2,0.0,,,,,424.76887721570125,0.0027895431743461,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,misspecified_behavior,none,unrestricted_stress,3,0.0,,,,,263.7702139170232,0.0048934797399871,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,20.0,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,678.8264584438888,0.0029727436037869,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,20.0,masked,2,0.0,0.9154929577464789,0.9154929577464789,0.7692307692307693,0.0,441.936184099745,0.0046022235188148,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,20.0,masked,3,0.3076923076923077,0.9985945179280502,1.0,1.0,0.0,343.1039657950207,0.0079733925133478,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,20.0,unrestricted_stress,1,1.0,,,,,678.8264584438888,0.0015007695695,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,20.0,unrestricted_stress,2,0.0,,,,,429.40894746740383,0.0024363350677826,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,20.0,unrestricted_stress,3,0.0,,,,,270.0274053439934,0.0040063560129794,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,none,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,678.8264584438888,0.0029727436037869,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,none,masked,2,0.0,0.9154929577464789,0.9154929577464789,0.7692307692307693,0.0,441.936184099745,0.0046022235188148,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,none,masked,3,0.3076923076923077,0.9985945179280502,1.0,1.0,0.0,343.1039657950207,0.0079733925133478,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,none,unrestricted_stress,1,1.0,,,,,678.8264584438888,0.0015007695695,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,none,unrestricted_stress,2,0.0,,,,,429.40894746740383,0.0024363350677826,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,FQE,paper_lstm_h16,none,unrestricted_stress,3,0.0,,,,,270.0274053439934,0.0040063560129794,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,20.0,masked,1,1.0,0.9999999999999999,1.0,1.0,0.0,677.1767864516876,0.0035980236760165,0.0,0.0129015684577457,True,True,True,True,True,True,True,True,True,True
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,20.0,masked,2,1.0,0.9154929577464789,0.9154929577464789,0.7692307692307693,0.0,436.44197023278224,0.0039251874527606,0.0,0.0129015684577457,True,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,20.0,masked,3,1.0,1.0,1.0,1.0,0.0,343.084686730163,0.0068424194226553,0.0,0.0129015684577457,True,True,True,True,True,True,True,True,True,True
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,20.0,unrestricted_stress,1,1.0,,,,,677.1767864516876,0.0016458165379201,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,20.0,unrestricted_stress,2,1.0,,,,,424.28040013794697,0.003008066886271,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,20.0,unrestricted_stress,3,1.0,,,,,262.8605855554239,0.0051640453519686,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,none,masked,1,1.0,0.9999999999999999,1.0,1.0,0.0,677.1767864516876,0.0035980236760165,0.0,0.0129015684577457,True,True,True,True,True,True,True,True,True,True
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,none,masked,2,1.0,0.9154929577464789,0.9154929577464789,0.7692307692307693,0.0,436.44197023278224,0.0039251874527606,0.0,0.0129015684577457,True,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,none,masked,3,1.0,1.0,1.0,1.0,0.0,343.084686730163,0.0068424194226553,0.0,0.0129015684577457,True,True,True,True,True,True,True,True,True,True
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,none,unrestricted_stress,1,1.0,,,,,677.1767864516876,0.0016458165379201,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,none,unrestricted_stress,2,1.0,,,,,424.28040013794697,0.003008066886271,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,crossfit_stronger,none,unrestricted_stress,3,1.0,,,,,262.8605855554239,0.0051640453519686,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,20.0,masked,1,0.4615384615384615,0.9999999999999999,1.0,1.0,0.0,673.9160192493683,0.0036126989810233,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,20.0,masked,2,0.3076923076923077,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,429.5389406268435,0.0040480875012207,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,20.0,masked,3,0.8461538461538461,1.0,1.0,1.0,0.0,340.6322322551699,0.0060547877454432,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,20.0,unrestricted_stress,1,1.0,,,,,673.9160192493683,0.0016924838289271,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,20.0,unrestricted_stress,2,1.0,,,,,417.4560862690112,0.0030873713615784,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,20.0,unrestricted_stress,3,1.0,,,,,253.6946471647696,0.0057042738033414,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,none,masked,1,0.4615384615384615,0.9999999999999999,1.0,1.0,0.0,673.9160192493683,0.0036126989810233,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,none,masked,2,0.3076923076923077,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,429.5389406268435,0.0040480875012207,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,none,masked,3,0.8461538461538461,1.0,1.0,1.0,0.0,340.6322322551699,0.0060547877454432,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,none,unrestricted_stress,1,1.0,,,,,673.9160192493683,0.0016924838289271,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,none,unrestricted_stress,2,1.0,,,,,417.4560862690112,0.0030873713615784,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,exact_behavior,none,unrestricted_stress,3,1.0,,,,,253.6946471647696,0.0057042738033414,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,20.0,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,676.8904809061006,0.003239211813121,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,20.0,masked,2,0.2307692307692307,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,436.3163761043455,0.0036422890492408,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,20.0,masked,3,0.0,1.0,1.0,1.0,0.0,312.5572857562407,0.0057394781170509,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,20.0,unrestricted_stress,1,1.0,,,,,676.8904809061006,0.0016087735434575,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,20.0,unrestricted_stress,2,1.0,,,,,424.76887721570125,0.0027895431743461,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,20.0,unrestricted_stress,3,0.0,,,,,263.7702139170232,0.0048934797399871,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,none,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,676.8904809061006,0.003239211813121,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,none,masked,2,0.2307692307692307,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,436.3163761043455,0.0036422890492408,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,none,masked,3,0.0,1.0,1.0,1.0,0.0,312.5572857562407,0.0057394781170509,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,none,unrestricted_stress,1,1.0,,,,,676.8904809061006,0.0016087735434575,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,none,unrestricted_stress,2,1.0,,,,,424.76887721570125,0.0027895431743461,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,misspecified_behavior,none,unrestricted_stress,3,0.0,,,,,263.7702139170232,0.0048934797399871,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,678.8264584438888,0.0029727436037869,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,masked,2,0.4615384615384615,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,441.936184099745,0.0046022235188148,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,masked,3,0.8461538461538461,1.0,1.0,1.0,0.0,343.1039657950207,0.0079733925133478,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,unrestricted_stress,1,1.0,,,,,678.8264584438888,0.0015007695695,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,unrestricted_stress,2,1.0,,,,,429.40894746740383,0.0024363350677826,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,20.0,unrestricted_stress,3,1.0,,,,,270.0274053439934,0.0040063560129794,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,678.8264584438888,0.0029727436037869,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,masked,2,0.4615384615384615,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,441.936184099745,0.0046022235188148,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,masked,3,0.8461538461538461,1.0,1.0,1.0,0.0,343.1039657950207,0.0079733925133478,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,unrestricted_stress,1,1.0,,,,,678.8264584438888,0.0015007695695,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,unrestricted_stress,2,1.0,,,,,429.40894746740383,0.0024363350677826,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,IS,paper_lstm_h16,none,unrestricted_stress,3,1.0,,,,,270.0274053439934,0.0040063560129794,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,masked,1,1.0,0.9999999999999999,1.0,1.0,0.0,677.1767864516876,0.0035980236760165,0.0,0.0129015684577457,True,True,True,True,True,True,True,True,True,True
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,masked,2,1.0,0.9154929577464789,0.9154929577464789,0.7692307692307693,0.0,436.44197023278224,0.0039251874527606,0.0,0.0129015684577457,True,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,masked,3,1.0,1.0,1.0,1.0,0.0,343.084686730163,0.0068424194226553,0.0,0.0129015684577457,True,True,True,True,True,True,True,True,True,True
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,unrestricted_stress,1,1.0,,,,,677.1767864516876,0.0016458165379201,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,unrestricted_stress,2,1.0,,,,,424.28040013794697,0.003008066886271,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,20.0,unrestricted_stress,3,1.0,,,,,262.8605855554239,0.0051640453519686,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,masked,1,1.0,0.9999999999999999,1.0,1.0,0.0,677.1767864516876,0.0035980236760165,0.0,0.0129015684577457,True,True,True,True,True,True,True,True,True,True
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,masked,2,1.0,0.9154929577464789,0.9154929577464789,0.7692307692307693,0.0,436.44197023278224,0.0039251874527606,0.0,0.0129015684577457,True,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,masked,3,1.0,1.0,1.0,1.0,0.0,343.084686730163,0.0068424194226553,0.0,0.0129015684577457,True,True,True,True,True,True,True,True,True,True
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,unrestricted_stress,1,1.0,,,,,677.1767864516876,0.0016458165379201,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,unrestricted_stress,2,1.0,,,,,424.28040013794697,0.003008066886271,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,crossfit_stronger,none,unrestricted_stress,3,1.0,,,,,262.8605855554239,0.0051640453519686,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,masked,1,0.4615384615384615,0.9999999999999999,1.0,1.0,0.0,673.9160192493683,0.0036126989810233,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,masked,2,0.3076923076923077,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,429.5389406268435,0.0040480875012207,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,masked,3,0.8461538461538461,1.0,1.0,1.0,0.0,340.6322322551699,0.0060547877454432,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,unrestricted_stress,1,1.0,,,,,673.9160192493683,0.0016924838289271,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,unrestricted_stress,2,1.0,,,,,417.4560862690112,0.0030873713615784,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,20.0,unrestricted_stress,3,1.0,,,,,253.6946471647696,0.0057042738033414,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,none,masked,1,0.4615384615384615,0.9999999999999999,1.0,1.0,0.0,673.9160192493683,0.0036126989810233,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,none,masked,2,0.3076923076923077,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,429.5389406268435,0.0040480875012207,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,none,masked,3,0.8461538461538461,1.0,1.0,1.0,0.0,340.6322322551699,0.0060547877454432,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,none,unrestricted_stress,1,1.0,,,,,673.9160192493683,0.0016924838289271,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,none,unrestricted_stress,2,1.0,,,,,417.4560862690112,0.0030873713615784,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,exact_behavior,none,unrestricted_stress,3,1.0,,,,,253.6946471647696,0.0057042738033414,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,20.0,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,676.8904809061006,0.003239211813121,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,20.0,masked,2,0.2307692307692307,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,436.3163761043455,0.0036422890492408,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,20.0,masked,3,0.0,1.0,1.0,1.0,0.0,312.5572857562407,0.0057394781170509,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,20.0,unrestricted_stress,1,1.0,,,,,676.8904809061006,0.0016087735434575,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,20.0,unrestricted_stress,2,1.0,,,,,424.76887721570125,0.0027895431743461,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,20.0,unrestricted_stress,3,0.0,,,,,263.7702139170232,0.0048934797399871,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,none,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,676.8904809061006,0.003239211813121,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,none,masked,2,0.2307692307692307,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,436.3163761043455,0.0036422890492408,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,none,masked,3,0.0,1.0,1.0,1.0,0.0,312.5572857562407,0.0057394781170509,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,none,unrestricted_stress,1,1.0,,,,,676.8904809061006,0.0016087735434575,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,none,unrestricted_stress,2,1.0,,,,,424.76887721570125,0.0027895431743461,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,misspecified_behavior,none,unrestricted_stress,3,0.0,,,,,263.7702139170232,0.0048934797399871,0.2,0.0129015684577457,False,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,paper_lstm_h16,20.0,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,678.8264584438888,0.0029727436037869,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,paper_lstm_h16,20.0,masked,2,0.5384615384615384,0.8647887323943663,0.8873239436619719,0.6923076923076923,0.0,441.936184099745,0.0046022235188148,0.0,0.0129015684577457,False,True,True,False,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,paper_lstm_h16,20.0,masked,3,0.8461538461538461,1.0,1.0,1.0,0.0,343.1039657950207,0.0079733925133478,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,paper_lstm_h16,20.0,unrestricted_stress,1,1.0,,,,,678.8264584438888,0.0015007695695,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,paper_lstm_h16,20.0,unrestricted_stress,2,1.0,,,,,429.40894746740383,0.0024363350677826,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,paper_lstm_h16,20.0,unrestricted_stress,3,1.0,,,,,270.0274053439934,0.0040063560129794,0.2,0.0129015684577457,True,False,False,False,False,True,False,True,True,False
aki_rrt,tier1_exact_finite,moderate,PDIS,paper_lstm_h16,none,masked,1,0.3076923076923077,0.9999999999999999,1.0,1.0,0.0,678.8264584438888,0.0029727436037869,0.0,0.0129015684577457,False,True,True,True,True,True,True,True,True,False
