task,response_regime,method,method_group,seed,true_return,behavior_true_return,paired_behavior_relative_return_difference,paired_crn_difference,paired_standard_error,learned_model_predicted_return,model_exploitation_gap,unsupported_action_mass,normalized_entropy,behavior_divergence_kl,top_argmax_action_share,single_action_collapse,policy_probability_complete,rank_within_task_regime_seed,paired_difference_definition
aki_rrt,moderate,soft_spibb,model_free,3411,0.18760917479536,0.144097507924206,0.043511666871154,0.031257265234375,0.0108116171610124,,,0.0,0.8263589072879607,1.3248115201466414e-05,0.75,False,True,28.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,decision_transformer_adapter,model_free,3411,0.1750927247865403,0.144097507924206,0.0309952168623343,0.0264949347656249,0.011012751759596,,,0.0,0.5854851996359468,0.0434643285515083,1.0,True,True,29.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,empirical_behavior,control,3411,0.144097507924206,0.144097507924206,0.0,-0.0112082398437499,0.0107593694959095,,,0.0,0.8297565267397857,0.0,1.0,True,True,31.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,random_supported,control,3411,0.0804675157313249,0.144097507924206,-0.063629992192881,-0.0704324953125,0.0097399616705062,,,0.0,1.0,0.1284580857266309,1.0,True,True,32.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,minimum_supported_action,control,3411,0.3278257169258,0.144097507924206,0.1837282090015939,0.1719081753906249,0.0095688470911542,,,0.0,-0.0,0.3038178927852867,1.0,True,True,1.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,maximum_supported_action,control,3411,0.04576,0.144097507924206,-0.098337507924206,-0.1079794496093749,0.0089533621222838,,,0.0,-0.0,1.339392639787866,1.0,True,True,34.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,severity_rule,control,3411,0.0767792126542866,0.144097507924206,-0.0673182952699193,-0.0738585679687499,0.0098931029768369,,,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,33.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.273936796205752,0.144097507924206,0.129839288281546,0.109043958984375,0.0103960039717649,0.21960704016553334,-0.054329756040218724,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,19.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.2717783553599197,0.144097507924206,0.1276808474357136,0.105716796875,0.0104710238381593,0.21960704016553334,-0.052171315194386336,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,23.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.273936796205752,0.144097507924206,0.129839288281546,0.109043958984375,0.0103960039717649,0.21960704016553334,-0.054329756040218724,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,19.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.2717783553599197,0.144097507924206,0.1276808474357136,0.105716796875,0.0104710238381593,0.21960704016553334,-0.052171315194386336,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,23.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.273936796205752,0.144097507924206,0.129839288281546,0.109043958984375,0.0103960039717649,0.21960704016553334,-0.054329756040218724,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,19.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.2717783553599197,0.144097507924206,0.1276808474357136,0.105716796875,0.0104710238381593,0.21960704016553334,-0.052171315194386336,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,23.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.273936796205752,0.144097507924206,0.129839288281546,0.109043958984375,0.0103960039717649,0.21960704016553334,-0.054329756040218724,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,19.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.2717783553599197,0.144097507924206,0.1276808474357136,0.105716796875,0.0104710238381593,0.21960704016553334,-0.052171315194386336,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,23.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,moderate,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2741078479953367,0.144097507924206,0.1300103400711307,0.109667736328125,0.0103978462644148,0.21960704016553334,-0.05450080782980338,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,behavior_cloning,model_free,3411,0.1286166618150626,0.1001846281391545,0.0284320336759081,0.0173490039062499,0.0128976941598681,,,0.0,0.8407272509333199,0.0001438857822065,1.0,True,True,30.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,discrete_bcq,model_free,3411,0.2174103728190322,0.1001846281391545,0.1172257446798777,0.1104105277343749,0.0130162823559483,,,0.0,1.0,0.1284580857266309,0.5,False,True,27.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,discrete_cql,model_free,3411,0.2232479942940038,0.1001846281391545,0.1230633661548493,0.1170171484374999,0.0129197609908948,,,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,26.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,soft_spibb,model_free,3411,0.1645464141626792,0.1001846281391545,0.0643617860235247,0.0498328578124999,0.0127020823986958,,,0.0,0.8263589072879607,1.3248115201466414e-05,0.75,False,True,28.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,decision_transformer_adapter,model_free,3411,0.1570882065490122,0.1001846281391545,0.0569035784098576,0.0517799421874999,0.0125767568616699,,,0.0,0.5854851996359468,0.0434643285515083,1.0,True,True,29.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,empirical_behavior,control,3411,0.1001846281391545,0.1001846281391545,0.0,-0.0183081468749999,0.0128225599065145,,,0.0,0.8297565267397857,0.0,1.0,True,True,31.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,random_supported,control,3411,0.012198025966875,0.1001846281391545,-0.0879866021722795,-0.1031191003906249,0.0117134729145142,,,0.0,1.0,0.1284580857266309,1.0,True,True,32.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,minimum_supported_action,control,3411,0.3278257169258,0.1001846281391545,0.2276410887866454,0.2141728578124999,0.0105165238665341,,,0.0,-0.0,0.3038178927852867,1.0,True,True,1.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,maximum_supported_action,control,3411,-0.08,0.1001846281391545,-0.1801846281391545,-0.1932460171874999,0.0099927104677945,,,0.0,-0.0,1.339392639787866,1.0,True,True,34.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,severity_rule,control,3411,-0.0394393666120058,0.1001846281391545,-0.1396239947511603,-0.1492323675781249,0.0112841846329503,,,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,33.0,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.2349523986894218,0.1001846281391545,0.1347677705502672,0.100682640625,0.012513259087871,0.21960704016553334,-0.015345358523888464,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,19.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.2320506321858232,0.1001846281391545,0.1318660040466686,0.09616608984375,0.0125852599669729,0.21960704016553334,-0.012443592020289884,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,23.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.2349523986894218,0.1001846281391545,0.1347677705502672,0.100682640625,0.012513259087871,0.21960704016553334,-0.015345358523888464,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,19.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.2320506321858232,0.1001846281391545,0.1318660040466686,0.09616608984375,0.0125852599669729,0.21960704016553334,-0.012443592020289884,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,23.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.2349523986894218,0.1001846281391545,0.1347677705502672,0.100682640625,0.012513259087871,0.21960704016553334,-0.015345358523888464,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,19.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.2320506321858232,0.1001846281391545,0.1318660040466686,0.09616608984375,0.0125852599669729,0.21960704016553334,-0.012443592020289884,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,23.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,dreamer_v3_categorical_rssm__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,gaussian_recurrent_ensemble__H1_exhaustive__support_constrained,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,gaussian_recurrent_ensemble__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,gaussian_recurrent_ensemble__H4_categorical_CEM__support_constrained,world_model_planner,3411,0.2349523986894218,0.1001846281391545,0.1347677705502672,0.100682640625,0.012513259087871,0.21960704016553334,-0.015345358523888464,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,19.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,gaussian_recurrent_ensemble__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,gaussian_recurrent_ensemble__H8_categorical_CEM__support_constrained,world_model_planner,3411,0.2320506321858232,0.1001846281391545,0.1318660040466686,0.09616608984375,0.0125852599669729,0.21960704016553334,-0.012443592020289884,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,23.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,delayed,gaussian_recurrent_ensemble__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3411,0.2351474494808565,0.1001846281391545,0.134962821341702,0.10134122265625,0.0125279916629447,0.21960704016553334,-0.015540409315323245,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,9.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,behavior_cloning,model_free,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,0.8956125838121434,0.0062565836031328,1.0,True,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,discrete_bcq,model_free,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,0.5435644431995964,0.0564945749041722,0.875,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,discrete_cql,model_free,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,-0.0,0.3038178927852867,1.0,True,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,soft_spibb,model_free,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,0.6248075173318904,0.032349339010634,1.0,True,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,decision_transformer_adapter,model_free,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,0.9382447406991478,0.020853447197456,0.9583333333333334,True,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,empirical_behavior,control,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,0.8297565267397857,0.0,1.0,True,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,random_supported,control,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,1.0,0.1284580857266309,1.0,True,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,minimum_supported_action,control,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,-0.0,0.3038178927852867,1.0,True,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,maximum_supported_action,control,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,-0.0,1.339392639787866,1.0,True,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,severity_rule,control,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,,,0.0,0.954434002924965,0.0305951847532718,0.625,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,grud_world_model__H1_exhaustive__support_constrained,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,grud_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,grud_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,grud_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,grud_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,grud_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,transformer_world_model__H1_exhaustive__support_constrained,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,transformer_world_model__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,transformer_world_model__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,transformer_world_model__H4_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,transformer_world_model__H8_categorical_CEM__support_constrained,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,transformer_world_model__H8_categorical_CEM__support_and_uncertainty_penalized,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,dreamer_v3_categorical_rssm__H1_exhaustive__support_constrained,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,dreamer_v3_categorical_rssm__H1_exhaustive__support_and_uncertainty_penalized,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.8112781244591328,0.000376434917123,0.75,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
aki_rrt,null_response,dreamer_v3_categorical_rssm__H4_categorical_CEM__support_constrained,world_model_planner,3414,0.3278257169258,0.3278257169258,0.0,0.0,0.0,0.2114389935712165,-0.11638672335458347,0.0,0.9182958340544894,0.0124953068246668,0.6666666666666666,False,True,17.5,policy return minus behavior return under common initial states and exogenous noise
