tier,regime,estimator,denominator,clipping,support_contract,horizon,coverage_rate,false_improvement_rate,median_ess,max_unsupported_action_mass,maximum_paired_true_return_se,spearman_rank_recovery,pairwise_order_recovery,behavior_relative_sign_recovery,eligible_policy_count,coverage_gate,rank_gate,pairwise_gate,sign_gate,false_improvement_gate,ess_gate,support_gate,precision_gate,finite_gate,approved_exact_contract
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,masked,1,0.6923076923076923,0.23076923076923078,167.55505251797007,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,True,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,masked,2,0.6923076923076923,0.23076923076923078,34.75098825194792,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,masked,4,0.6923076923076923,0.3076923076923077,4.547855823490212,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,masked,8,0.6923076923076923,0.0,5.863279739582476,0.0,0.005215584832438316,0.6307108237938276,0.7272727272727273,0.7692307692307693,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,masked,12,0.6923076923076923,0.0,5.863279739582476,0.0,0.005215584832438316,0.6417759259656491,0.7142857142857143,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,masked,17,0.0,0.0,5.863279739582476,0.0,0.005215584832438316,-0.17127333223404725,0.3974358974358974,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,1,0.0,,34.6589253328118,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,2,0.0,,1.7343160619671136,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,masked,1,0.6923076923076923,0.3076923076923077,167.55505251797007,0.0,0.005215584832438316,-0.3107483404700998,1.0,0.07692307692307693,13,False,False,True,False,False,True,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,masked,2,0.6923076923076923,0.3076923076923077,31.7332291259092,0.0,0.005215584832438316,-0.3107483404700998,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,masked,4,0.6923076923076923,0.3076923076923077,4.547855823490212,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,masked,8,0.6923076923076923,0.0,5.863279739582476,0.0,0.005215584832438316,0.6583735792233815,0.7402597402597403,0.7692307692307693,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,masked,12,0.6923076923076923,0.0,5.863279739582476,0.0,0.005215584832438316,0.6473084770515599,0.7272727272727273,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,masked,17,0.0,0.0,5.863279739582476,0.0,0.005215584832438316,-0.17127333223404725,0.3974358974358974,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,unrestricted_stress,1,1.0,,31.443625640049184,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,unrestricted_stress,2,1.0,,1.595954308085003,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,crossfit_stronger,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,masked,1,0.6923076923076923,0.3076923076923077,151.9596953737372,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,True,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,masked,2,0.6923076923076923,0.3076923076923077,35.06997828249462,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,masked,4,0.6923076923076923,0.3076923076923077,4.800346983486697,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,masked,8,0.6923076923076923,0.0,5.991277666624714,0.0,0.005215584832438316,0.6030480683642738,0.7012987012987013,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,masked,12,0.6923076923076923,0.0,5.991277666624714,0.0,0.005215584832438316,0.6196457216220059,0.7012987012987013,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,masked,17,0.0,0.0,5.991277666624714,0.0,0.005215584832438316,-0.16574838603294897,0.3974358974358974,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,unrestricted_stress,1,0.0,,35.86440677966102,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,unrestricted_stress,2,0.0,,1.6,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,masked,1,0.6923076923076923,0.3076923076923077,151.9596953737372,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,True,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,masked,2,0.6923076923076923,0.3076923076923077,30.97826414974225,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,masked,4,0.6923076923076923,0.3076923076923077,4.800346983486697,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,masked,8,0.6923076923076923,0.0,5.991277666624714,0.0,0.005215584832438316,0.6030480683642738,0.7012987012987013,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,masked,12,0.6923076923076923,0.0,5.991277666624714,0.0,0.005215584832438316,0.6196457216220059,0.7012987012987013,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,masked,17,0.0,0.0,5.991277666624714,0.0,0.005215584832438316,-0.16574838603294897,0.3974358974358974,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,unrestricted_stress,1,0.0,,33.846153846153854,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,unrestricted_stress,2,0.0,,1.4979253112033195,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,exact_behavior,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,masked,1,0.6923076923076923,0.0,208.10306237051773,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,True,True,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,masked,2,0.6923076923076923,0.0,55.21112289035206,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,masked,4,0.6923076923076923,0.3076923076923077,4.9903431032364,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,masked,8,0.6923076923076923,0.0,6.326184347308514,0.0,0.005215584832438316,0.5919829661924523,0.6883116883116883,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,masked,12,0.6153846153846154,0.0,6.326184347308514,0.0,0.005215584832438316,0.5532551085910767,0.6623376623376623,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,masked,17,0.0,0.0,7.5578340862418045,0.0,0.005215584832438316,-0.16574838603294897,0.3974358974358974,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,unrestricted_stress,1,0.0,,39.531913674641565,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,unrestricted_stress,2,0.0,,1.7836477110456912,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,masked,1,0.6923076923076923,0.0,208.10306237051773,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,True,True,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,masked,2,0.6923076923076923,0.0,55.21112289035206,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,masked,4,0.6923076923076923,0.3076923076923077,4.9903431032364,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,masked,8,0.6923076923076923,0.0,6.326184347308514,0.0,0.005215584832438316,0.5919829661924523,0.6883116883116883,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,masked,12,0.6153846153846154,0.0,6.326184347308514,0.0,0.005215584832438316,0.5532551085910767,0.6623376623376623,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,masked,17,0.0,0.0,7.5578340862418045,0.0,0.005215584832438316,-0.16574838603294897,0.3974358974358974,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,unrestricted_stress,1,0.0,,39.531913674641565,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,unrestricted_stress,2,0.0,,1.7836477110456912,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,misspecified_behavior,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,masked,1,0.6923076923076923,0.0,231.9591024796181,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,True,True,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,masked,2,0.6923076923076923,0.0,69.61764147042973,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,masked,4,0.6923076923076923,0.0,6.553852528572141,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,False,False,True,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,masked,8,0.6153846153846154,0.0,5.988763600572323,0.0,0.005215584832438316,0.3042903097250923,0.5844155844155844,0.46153846153846156,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,masked,12,0.6153846153846154,0.0,5.988763600572323,0.0,0.005215584832438316,0.3374856162405569,0.6103896103896104,0.5384615384615384,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,masked,17,0.0,0.0,5.988763600572323,0.0,0.005215584832438316,-0.28177225625601326,0.3717948717948718,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,unrestricted_stress,1,0.0,,43.987571466750445,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,unrestricted_stress,2,0.0,,1.998296529223177,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,masked,1,0.6923076923076923,0.0,231.9591024796181,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,True,True,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,masked,2,0.6923076923076923,0.0,69.61764147042973,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,masked,4,0.6923076923076923,0.0,6.553852528572141,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,False,False,True,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,masked,8,0.6153846153846154,0.0,5.988763600572323,0.0,0.005215584832438316,0.3042903097250923,0.5844155844155844,0.46153846153846156,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,masked,12,0.6153846153846154,0.0,5.988763600572323,0.0,0.005215584832438316,0.3374856162405569,0.6103896103896104,0.5384615384615384,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,masked,17,0.0,0.0,5.988763600572323,0.0,0.005215584832438316,-0.28177225625601326,0.3717948717948718,0.38461538461538464,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,unrestricted_stress,1,0.0,,43.987571466750445,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,unrestricted_stress,2,0.0,,1.998296529223177,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,CWPDIS,paper_lstm_h16,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,masked,1,0.6923076923076923,0.3076923076923077,167.55505251797007,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,True,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,masked,2,0.6923076923076923,0.3076923076923077,34.75098825194792,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,masked,4,0.8461538461538461,0.07692307692307693,4.547855823490212,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,masked,8,0.5384615384615384,0.0,5.863279739582476,0.0,0.005215584832438316,0.36639118457300274,0.6493506493506493,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,masked,12,0.5384615384615384,0.0,5.863279739582476,0.0,0.005215584832438316,0.24517906336088155,0.5584415584415584,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,masked,17,0.3846153846153846,0.0,5.863279739582476,0.0,0.005215584832438316,-0.021978021978021976,0.46153846153846156,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,unrestricted_stress,1,0.0,,34.6589253328118,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,unrestricted_stress,2,0.0,,1.7343160619671136,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,masked,1,0.6923076923076923,0.23076923076923078,167.55505251797007,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,True,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,masked,2,0.6923076923076923,0.23076923076923078,31.7332291259092,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,masked,4,0.9230769230769232,0.07692307692307693,4.547855823490212,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,True,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,masked,8,0.6153846153846154,0.0,5.863279739582476,0.0,0.005215584832438316,0.42148760330578516,0.6623376623376623,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,masked,12,0.6153846153846154,0.0,5.863279739582476,0.0,0.005215584832438316,0.27272727272727276,0.5714285714285714,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,masked,17,0.4615384615384615,0.0,5.863279739582476,0.0,0.005215584832438316,-0.016483516483516484,0.47435897435897434,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,unrestricted_stress,1,1.0,,31.443625640049184,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,unrestricted_stress,2,1.0,,1.595954308085003,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,crossfit_stronger,none,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,masked,1,0.6923076923076923,0.3076923076923077,151.9596953737372,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,True,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,masked,2,0.6923076923076923,0.3076923076923077,35.06997828249462,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,masked,4,0.9230769230769232,0.07692307692307693,4.800346983486697,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,True,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,masked,8,0.6153846153846154,0.0,5.991277666624714,0.0,0.005215584832438316,0.42148760330578516,0.6623376623376623,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,masked,12,0.5384615384615384,0.0,5.991277666624714,0.0,0.005215584832438316,0.2837465564738292,0.5714285714285714,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,masked,17,0.4615384615384615,0.0,5.991277666624714,0.0,0.005215584832438316,-0.09890109890109891,0.4358974358974359,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,unrestricted_stress,1,0.0,,35.86440677966102,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,unrestricted_stress,2,0.0,,1.6,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,unrestricted_stress,4,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,unrestricted_stress,8,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,unrestricted_stress,12,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,exact_behavior,20.0,unrestricted_stress,17,0.0,,0.0,0.5,,,,,0,False,False,False,False,False,False,False,False,True,False
tier1_exact_finite,delayed,DR,exact_behavior,none,masked,1,0.6923076923076923,0.3076923076923077,151.9596953737372,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,True,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,none,masked,2,0.6923076923076923,0.3076923076923077,30.97826414974225,0.0,0.005215584832438316,-0.23306125535257485,1.0,0.07692307692307693,13,False,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,none,masked,4,0.9230769230769232,0.07692307692307693,4.800346983486697,0.0,0.005215584832438316,,1.0,0.07692307692307693,13,True,False,True,False,False,False,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,none,masked,8,0.6153846153846154,0.0,5.991277666624714,0.0,0.005215584832438316,0.42148760330578516,0.6623376623376623,0.6923076923076923,13,False,False,False,False,True,False,True,True,True,False
tier1_exact_finite,delayed,DR,exact_behavior,none,masked,12,0.5384615384615384,0.0,5.991277666624714,0.0,0.005215584832438316,0.2837465564738292,0.5714285714285714,0.6153846153846154,13,False,False,False,False,True,False,True,True,True,False
